PMID	Sentence	Dictionary Name	Position	True	False
21125567	The B. mori 3-dehydroecdysone 3beta-reductase cDNA contains an ORF 972 bp and the deduced protein sequence containing 323 amino acid residues.	ORF	63 66	0	1
21125683	The current model of human breast cancer progression proposes a linear multi-step process which initiates as flat epithelial atypia, progresses to atypical ductal hyperplasia, evolves into DCIS and culminates in the potentially lethal stage of invasive ductal carcinoma.	DCIS	189 193	1	0
21125744	In the morning, the child wakes up tired, with blocked nose, breathes through the mouth, gets tired easily, have concentration problems, is irritated, demonstrates locomotor hyperactivity, which may resemble ADHD symptoms.	ADHD	208 212	1	0
21125953	However, RTs for this group did not reflect generalization.	RTs	9 12	0	1
21126196	The differential production of nitric oxide contributes to oxidative stress and increased oxidative/nitrative activation of matrix metalloproteinase resulting in vascular remodeling in response to HHcy.	HHcy	197 201	1	0
21126300	CONCLUSIONS: Students as young as middle school age who participate in sports daily may have an elevated risk for STDs and pregnancy.	STDs	114 118	1	0
21126301	The young women were surveyed at baseline and roughly six, 12 and 18 months later to measure condom and contraceptive use, rates of pregnancy and STDs, and other outcomes and mediators.	STDs	146 150	1	0
21126301	Although contraceptive use increased from baseline to follow-up at six months in both groups, levels of condom and contraceptive use, and rates of pregnancy and STDs, did not differ between the intervention and control groups at any of the follow-up assessments.	STDs	161 165	1	0
21126303	CONTEXT: Heterosexual anal sex is not uncommon in the United States, and it poses risk for STDs.	STDs	91 95	1	0
21126369	Design of a case management model for people with chronic disease (Heart Failure and COPD).	COPD	85 89	1	0
21126369	6) To build up a list of promising case-management interventions in patients with Heart Failure and COPD with this information in order to frame it into theoretical models for its reproducibility and conceptualization.	COPD	100 104	1	0
21126369	DISCUSSION: First of a series of studies intended to design a case-management service for people with heart failure and COPD, in the Andalusian Health Care System, where case management has been implemented since 2002.	COPD	120 124	1	0
21126518	AChE, ChAT expression and GLUT3 in the cerebral cortex of experimental rats were analysed.	AChE	0 4	0	1
21126518	AChE and GLUT3 expression up regulated and ChAT expression down regulated in hypoglycemic rats compared to diabetic and control rats.	AChE	0 4	0	1
21126518	Increased AChE and decreased ChAT expression is suggested to alter cortical acetylcholine metabolism in experimental rats along with altered muscarinic receptor binding in hypo/hyperglycemic rats, impair cholinergic transmission, which subsequently lead to cholinergic dysfunction thereby causing learning and memory deficits.	AChE	10 14	0	1
21126591	The ability of these methods to quantify sub-striatal regional non-displaceable binding potential (BP(ND)) and BP(ND) % change (following methylphenidate) was tested on 32 subjects (16 controls and 16 ADHD patients) scanned with the dopamine D(2)/D(3) ligand [(18)F]fallypride.	ADHD	201 205	1	0
21126691	Disease definition, clinical manifestations, epidemiology and natural history of GERD.	GERD	81 85	1	0
21126695	Chronic esophageal exposure to reflux of gastroduodenal contents can result in complications of GERD including esophageal stricture, Barrett's oesophagus or extraesophageal symptoms such as laryngitis, chronic cough or asthma.	GERD	96 100	1	0
21126703	Short and long-term proton pump inhibitor treatment for GERD.	GERD	56 60	1	0
21126703	Because the reflux of the acidic gastric content into the esophagus plays a major role in the pathogenesis of symptoms of GERD and lesions of erosive esophagitis, acid suppression with a proton pump inhibitor is currently the mainstay of anti-reflux therapy.	GERD	122 126	1	0
21126703	However, there are still some unmet therapeutic needs in GERD;	GERD	57 61	1	0
21126707	Treatment of GERD complications (Barrett's, peptic stricture) and extra-oesophageal syndromes.	GERD	13 17	1	0
21126707	Apart from typical reflux symptoms and oesophagitis, the clinical presentation of GERD can be dominated by mucosal complications of reflux (Barrett's oesophagus, oesophageal adenocarcinoma, Peptic structure) or by extra-oesophageal syndromes, most notably asthma, laryngitis, or chronic cough.	GERD	82 86	1	0
21126707	With respect to the extra-oesophageal GERD syndromes, these are increasingly recognised as multifactorial conditions with reflux as an exacerbating factor.	GERD	38 42	1	0
21126725	There were statistically significant differences in age, gender, CRF, imprisonment and previous TB infection between the two groups.	CRF	65 68	1	0
21126816	Interestingly, six patients with PE did not have thrombolytic therapy due to contraindications.	PE	33 35	1	0
21126816	Patients with PE may benefit from effective continuous chest compression, probably due to thrombus fragmentation and increased pulmonary artery blood flow.	PE	14 16	1	0
21126856	Inotropic contractile reserve on dobutamine stress echocardiography can differentiate viable myocardium from scar and is a predictor of improvement in regional and global left ventricular function in patients with cardiomyopathy.	scar	109 113	1	0
21126922	Group 1 developed 35 IHs (10%) at the jejunojejunal anastomotic mesenteric defect and 6 (1.7%) at Petersen's defect.	IHs	21 24	1	0
21126922	Group 2 developed no IHs at the mesenteric defect (0%) and 1 at Petersen's defect (.1%).	IHs	21 24	1	0
21126922	IHs can present either acutely with pain and obstructive symptoms or chronically with vague, intermittent postprandial pain.	IHs	0 3	1	0
21126939	ADHD: beta = 1.3;	ADHD	0 4	1	0
21126963	Morular metaplasia is a mutational phenomenon with a distinct phenotype that helps to differentiate it from ESS.	ESS	108 111	1	0
21126968	Migraine was classified into no history of migraine, active migraine with aura, active migraine without aura, and past history of migraine.	aura	104 108	1	0
21127136	BACKGROUND AND OBJECTIVES: Elderly patients (> 65 years old) are a rapidly growing demographic in the ESRD and intensive care unit populations, yet the effect of ESRD status on critical illness in elderly patients remains unknown.	ESRD	102 106	1	0
21127136	BACKGROUND AND OBJECTIVES: Elderly patients (> 65 years old) are a rapidly growing demographic in the ESRD and intensive care unit populations, yet the effect of ESRD status on critical illness in elderly patients remains unknown.	ESRD	162 166	1	0
21127136	DESIGN, SETTING, PARTICIPANTS, & MEASUREMENTS: The effect of ESRD status on survival and readmission rates was examined in a retrospective cohort of 14,650 elderly patients (>65 years old) admitted to 11 ICUs in Winnipeg, Manitoba, Canada between 2000 and 2006.	ESRD	61 65	1	0
21127136	In contrast, ESRD status remained significantly associated with readmission to intensive care unit after adjustment for other risk factors (OR 2.06 [95% CI: 1.32, 3.22]).	ESRD	13 17	1	0
21127136	CONCLUSIONS: Illness severity on admission, rather than ESRD status per se, appears to be the main driver of in-hospital mortality in elderly patients.	ESRD	56 60	1	0
21127136	However, ESRD status is an independent risk factor for early and late readmission, suggesting that this population might benefit from alternative strategies for intensive care unit discharge.	ESRD	9 13	1	0
21127138	BACKGROUND AND OBJECTIVES: Hemodialysis catheter-related complications are regarded as the main cause of hemodialysis failure in infants and children with ESRD.	ESRD	155 159	1	0
21127138	DESIGN, SETTING, PARTICIPANTS, & MEASUREMENTS: We analyzed demographic, clinical, laboratory, and microbiologic data on all infants and children with ESRD who received hemodialysis therapy through a tunneled central venous catheter in our Pediatric Dialysis Unit between January 2001 and December 2009.	ESRD	150 154	1	0
21127138	RESULTS: Twenty-nine children with ESRD (median age, 10 years) received hemodialysis through a central venous catheter, for a total of 22,892 days during the study period.	ESRD	35 39	1	0
21127138	CONCLUSIONS: Very low central venous catheter infection rates (one infection per 5 central venous catheter years) and prolonged central venous catheter survival times (around 1 year) are achievable in infants and children with ESRD receiving hemodialysis therapy by adhering to a strict catheter management protocol and without using prophylactic antibiotic therapy.	ESRD	227 231	1	0
21127141	Rf-3, a quantitative trait locus on rat chromosome 3, affects the development of CKD in Fawn-Hooded Hypertensive rats.	CKD	81 84	1	0
21127143	PCA stroke was under-represented in or excluded from the clinical trials examining thrombolysis based on the PWI-DWI mismatch concept.	PCA	0 3	1	0
21127143	We present 6 patients with PCA stroke treated with thrombolysis in an extended time window by using MR imaging criteria.	PCA	27 30	1	0
21127143	These results support the approach to treat patients with PCA stroke with thrombolysis based on the mismatch concept.	PCA	58 61	1	0
21127170	Osteoprotegerin in sputum is a potential biomarker in COPD.	COPD	54 58	1	0
21127170	BACKGROUND: COPD is characterized by chronic airflow limitation and inflammation of the respiratory tract.	COPD	12 16	1	0
21127170	Several inflammatory biomarkers have been evaluated in COPD but are poorly related to disease severity and progression.	COPD	55 59	1	0
21127170	Osteoprotegerin is a glycoprotein mediator that is expressed in the lung and macrophages, so we have studied its concentration in induced sputum and macrophages of patients with COPD.	COPD	178 182	1	0
21127170	METHODS: osteoprotegerin was measured by enzyme-linked immunosorbent assay in induced sputum of patients with COPD and control subjects.	COPD	110 114	1	0
21127170	Sputum osteoprotegerin levels in COPD negatively correlated with FEV(1) and positively correlated with residual volume to total lung capacity ratio (r = 0.55, P < .05), transfer factor of the lung for carbon monoxide (r = -0.53, P < .05), and carbon monoxide transfer coefficient (r = -0.61, P < .01).	COPD	33 37	1	0
21127170	CONCLUSIONS: Sputum osteoprotegerin may be a useful biomarker to monitor parenchymal destruction in COPD.	COPD	100 104	1	0
