PMID	Sentence	Dictionary Name	Position	True	False
1289055	Induction of beta-galactosidase and neuroectodermal markers in the target cells demonstrates that: (1) some differentiated P19 cell derivatives transiently express endogenous Pax-3- and neuroectoderm-inducing activities, (2) undifferentiated target stem cells respond to these activities even in the presence of leukemia inhibitory factor and (3) the endogenous activities can be distinguished from, and are more potent than, retinoic acid treatment in inducing neuroectoderm.	P19	123 126	0	1
1289060	Two lines of evidence indicated that the transgene escaped X inactivation or was reactivated in a small subset of cells rather than being expressed at a lower level from the Xi in all cells, (i) None of nine single cell clones carrying the transgene on the Xi transcribed transgene RNA.	Xi	174 176	1	0
1289060	(ii) In situ hybridization to RNA of cultured cells revealed that about 3% of uncloned cells with the transgene on the Xi expressed transgene RNA at a level comparable to that on the Xa.	Xi	119 121	1	0
1289060	Inactivation is, however, not complete as a subset of cells carrying the transgene on Xi expresses the transgene at a level comparable to that when carried on Xa.	Xi	86 88	1	0
1289497	Halothane (1 MAC) further delayed or blocked the delayed activation in the infarcted zones with only slight effects on the activation of the normal zones.	MAC	13 16	0	1
1290187	Computerised axial tomography aided in the diagnosis by excluding the presence of any thrombus in the sac.	sac	102 105	0	1
1290335	The sonographic inclusion criteria for the study were: (1) mean gestational sac diameter less than 30 mm, or (2) crown rump length less than 10 mm when an embryo was visualized.	sac	76 79	0	1
1290639	Two groups of patients were considered: group I-20 patients with regular contour or with a narrow notching (< 40 ms; type I PVC) and group II-13 patients with wide notching (> 40 ms; type II PVC).	PVC	124 127	0	1
1290803	The hydropathy profile of hemagglutinin subunits HA1 and HA2 of influenza virus X31 and A/PR 8/34 is analyzed at different pH.	HA2	57 60	0	1
1290803	At neutral pH (7.4) pronounced hydrophobic sequences of hemagglutinin correspond to the N-terminus and the transmembrane spanning sequence of HA2.	HA2	142 145	0	1
1290803	At pH 5.0 where influenza virus is known to fuse with biological membranes several hydrophobic sequences in the ectodomain exist which are comparable in both the hydrophobicity and length of the N-terminus of HA2.	HA2	209 212	0	1
1290803	It is suggested that these hydrophobic stretches are important for the fusion complex, in addition to the N-terminal site of HA2.	HA2	125 128	0	1
1290830	PAN and leukocytolysis were measured in dog blood placed in hypo- and hypertonic solutions of glycerin and glucose (1:10).	PAN	0 3	0	1
1290830	PAN increased by 11-16% in hypotonic solutions.	PAN	0 3	0	1
1290830	Strong glycerin solutions reduce PAN less than glucose which stimulates the digestive activity.	PAN	33 36	0	1
1291039	In the dorsolateral portion of the ventral horn, numerous labeled axon terminals were presynaptic to somatic and dendritic profiles of alpha-motoneurons.	axon	66 70	1	0
1291151	The present experiment has studied the relationship between lipoprotein and cholesterol metabolism in SMC at the level of cell metabolism, and suggests that lipoproteins play a key role in AS.	SMC	102 105	0	1
1292375	In order to determine the contributions of the different axon diameter classes to the crossed and uncrossed retinofugal pathways, measurements were also made from the tracts of opossums in which one eye had been enucleated 5 weeks previously.	axon	57 61	1	0
1292429	The CPC coating  had a small beneficial effect on V concentration.	CPC	4 7	0	1
1292429	The calcium phosphate coating produced a significant increase of biological fixation, yet at the same time a greater Al release into solution, calling into question the significance of CPC coating in shielding adverse metal passive dissolution to explain enhanced bone growth [corrected].	CPC	185 188	0	1
1292504	IMP up to 10 mmol/l did not activate and ATP up to 4 mmol/l did not inhibit glycogen phosphorylase ab in absence of AMP.	IMP	0 3	0	1
1292977	Several human Y-derived sequences including the SRY probe were used to analyze the DNA of the patients.	SRY	48 51	1	0
1292977	Yp material including the pseudo-autosomal region and SRY was detected.	SRY	54 57	1	0
1292977	SRY does not warrant a complete and normal testis differentiation.	SRY	0 3	1	0
1293080	We describe the production of mouse monoclonal antibodies specific for the human TcR using as the immunogen transfected murine T-cell hybridoma cells coexpressing mouse CD3 with human Jurkat TcR alpha and beta chains.	TcR	81 84	1	0
1293080	Twenty-four of the hybridomas producing human (Jurkat) TcR-specific antibodies were cloned and screened for reactivity to Jurkat TcR.	TcR	129 132	1	0
1293084	The TCR and CD8 complexes of CD8+ T cells bind to different regions of MHC class I molecules and both play important roles in the response of the CD8+ T cells to Ag/MHC on APCs.	TCR	4 7	1	0
1293084	The observed parallel between all three parameters and the number of TCRs that can be directly linked by the Abs raised a nonmutually exclusive model whereby CD3 binding induces activated TCR intermediaries that progressively synergize with other adjacent aTCRis.	TCR	188 191	1	0
1293084	In this model, this dominant inter-activated tcr intermediaries synergism may be enhanced by the di- and multimeric CD8 alpha chains serving as aTCRi-aggregation foci.	tcr	45 48	1	0
1293160	These have APC abilities to activate freshly recruited resting blood T cells that are distinct from another family of macrophage-related cells abnormally present in sunburned or psoriatic skin.	APC	11 14	0	1
1293508	Morphological changes observed following insulin treatment were accompanied by a shift of certain proteins among subcellular fractions (for example actin and p35).	p35	158 161	1	0
1293978	An electrophysiological study, comprehensive of peripheral sensory and motor conduction velocity (SCV, MCV), motor cortical stimulation, median nerve somatosensory evoked potentials (SSEPs), brainstem evoked potentials and sural nerve biopsy, was performed on 100 hereditary ataxia patients: 48 with Friedreich's ataxia, 18 with Early Onset Cerebellar Ataxia and 34 with Autosomal Dominant Cerebellar Ataxia .	SCV	98 101	0	1
1295132	The diagnosis of a right external inguinal hernia was made, but no inguinal hernial sac was found at operation.	sac	84 87	0	1
1295153	At the first step (within 1-18 hours following operation) a progressive growth of nucleoli volume, due to a simultaneous reduction of vacuolar sizes and growth of RNP component occurs.	RNP	163 166	1	0
1295332	In terms of TCR expression, CD4+, CD8- and DN T cells exclusively expressed alpha/beta TCR and gamma/delta TCR, respectively.	TCR	12 15	1	0
1295464	A transplantable murine adenocarcinoma of the colon, MAC 29, was shown to have stable histology and reproducible growth.	MAC	53 56	0	1
1296105	However, for chemicals which, according to the present knowledge, show genotoxic, teratogenic, or reproduction-disturbing effects, employers will be obliged to inform the reproductive-age female employees about the risk involved, as well as to take steps to reduce, as far as possible, below MAC the concentrations of those chemicals in the ambient air at workplaces.	MAC	292 295	0	1
1296105	Exposure to carcinogens--as there is evidence that carcinogens display genotoxic properties and are capable of permeating the placenta: exposure to agents which can disturb the course of pregnancy and damage the fetus or unfavourably affect health condition of the offspring even if the MAC and MAI values are not exceeded;	MAC	287 290	0	1
1296448	Both anti-Ro (SS-A) and anti-La (SS-B) antibodies were not detectable in his serum by immunodiffusion method while other such as RNP (nonspecific, including U1,U2,U3,...,U6), Sm and Scl-70 antibodies were all positive.	RNP	129 132	1	0
1296448	We suggest that autoantibodies such as RNP and Sm antibodies may play an important role in the pathogenesis of thrombocytopenia of neonatal lupus erythematosus.	RNP	39 42	1	0
1296501	Other microsurgical transfers, either pure bone or composite osteocutaneous, osteoseptal or osteomyocutaneous were then rapidly developed and used with varying degrees of success for mandibular reconstruction: inguinoiliac flap (Talyor and Watson, 1978), dorsopedal flap using the second metatarsal (O'Brien, 1979), forearm flap with the radius (Soutar and Mac Gregor, 1986), lateral brachial flap with humerus (Martin, 1988), free fibular flap (Hidalgo, 1989)... and the story continues.	Mac	357 360	0	1
1296576	An increased sensitivity of adenine phosphoribosyltransferase to inhibition by AMP was observed when comparing H29D1 to P19, the parental cell line.	P19	120 123	0	1
1297334	DBA/2 and CFLP genetic backgrounds promote high expression of the transgene, while Balb/c, C57BL/6, DDK, and F1 (C57BL/6 x CBA) genetic backgrounds give none or very little lacZ activity.	DDK	100 103	0	1
1297458	Optic chiasm and infundibular decussation sites in the developing rat diencephalon are defined by glial raphes expressing p35 (lipocortin 1, annexin I).	p35	122 125	0	1
1297458	P35, a Ca(++)-phospholipid-binding protein that serves as a substrate for the EGF receptor tyrosine kinase, is expressed by primitive glial ependymal cells to define a raphe occupying the ventral midline in the spinal cord and hindbrain of rat embryos (McKanna and Cohen, Science 243:1477-1479, 1989). p35 appears transiently in the median one-third (80 microns) of the floor plate at precisely the time and place where axons cross to form the ventral commissure.	P35	0 3	0	1
